conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1979799000456011868,Sun Oct 19 06:37:21 +0000 2025,0,Sukan SEA bagi edisi ke-33 ini akan berlangsung di Bangkok Chonburi Songkhla dan juga Chiang Mai (Bola Sepak Lelaki Kumpulan B &amp; C) pada Disember ini. #FAM #HarimauMalaya #SEAGames2025,1979799007850594666,,FAM_Malaysia,in,,0,0,0,https://x.com/undefined/status/1979799007850594666,3191632944,
1979799000456011868,Sun Oct 19 06:37:19 +0000 2025,4,Keputusan undian Sukan SEA 2025 Thailand bagi empat acara berpasukan iaitu bola sepak lelaki (B-23) bola sepak wanita futsal lelaki dan futsal wanita sebentar tadi yang membabitkan pasukan Malaysia. #FAM #HarimauMalaya #SEAGames2025 https://t.co/dkaDyY79tv,1979799000456011868,https://pbs.twimg.com/media/G3moq43W4AAwAZp.jpg,,in,,0,1,4,https://x.com/undefined/status/1979799000456011868,3191632944,
1979798654887338137,Sun Oct 19 06:35:56 +0000 2025,1,semua berhenti saja. ada pun semua bangsat jaga kote sendiri @FAM_Malaysia,1979798654887338137,,,in,,0,0,0,https://x.com/undefined/status/1979798654887338137,85836473,
1979772639586766977,Sun Oct 19 04:52:34 +0000 2025,0,FAM bola-bola Malaysia 🇲🇾 Bola-bola yang sedap dimakan https://t.co/2Nc1Ck02tZ,1979772639586766977,,,in,,0,0,0,https://x.com/undefined/status/1979772639586766977,1836621239936520195,
1979405511620727125,Sun Oct 19 04:49:36 +0000 2025,0,@Madaniisamyth @FAM_Malaysia Kenapa la hati kamu ni busuk sangat. Bukan tempatnya nak menyindir,1979771895731118467,,Madaniisamyth,in,,0,0,0,https://x.com/undefined/status/1979771895731118467,1617453435611385859,
1979766348864709015,Sun Oct 19 04:27:34 +0000 2025,2,Keputusan Kejohanan Futsal B-19 Kebangsaan 2025 Hari Perlawanan 3 | Ahad 19 Oktober 2025 TERENGGANU 0-5 PJ CHAMPZ MOTA ️ Azarif Ahmad 5' Iman Firdaus Faizal 6' Iman Zakry Haffiz 11' Ahmad Sidqi Syahmie Sirajuddin 33' Darwisy Irfan Harmie 36' #FAM #HarimauMalaya #Futsal https://t.co/IZuVx9oj25,1979766348864709015,https://pbs.twimg.com/media/G3mK-81XcAAnVN3.jpg,,in,,0,0,0,https://x.com/undefined/status/1979766348864709015,3191632944,
1979758133489893855,Sun Oct 19 03:54:55 +0000 2025,0,Fam dan bagi kenyataan malaysia national team pun dah bagi kenyataan. Siapa je lagi tak bagi kenyataan?,1979758133489893855,,,in,,0,0,0,https://x.com/undefined/status/1979758133489893855,1965008557,
1979755214191415630,Sun Oct 19 03:43:19 +0000 2025,0,Tonton semula LIVE Julang tentang isu Naturalisasi di YouTube @JulangMY Isu ni tak habis lagi geng ‍ #Julang #Sukan #Malaysia #FAM #HarimauMalaya https://t.co/rKoawjFA4O,1979755214191415630,https://pbs.twimg.com/amplify_video_thumb/1979754868333043713/img/E8urwjBh_5UnviPv.jpg,,in,,0,0,0,https://x.com/undefined/status/1979755214191415630,1831551652702384128,
1979107704296870064,Sun Oct 19 03:41:11 +0000 2025,0,@wallpassjournal @FAM_Malaysia @OfficialJohor @FIFAcom fansnya lagi seneng banget rank nyalip timnas indo pd g mikir tgl 30 beso nangis berjamah sanksi dari fifa turun lebih berat kalau terbukti dokumen palsu.,1979754674329993592,,wallpassjournal,in,,0,0,0,https://x.com/undefined/status/1979754674329993592,1468178216443514881,
1979107704296870064,Sun Oct 19 03:32:21 +0000 2025,0,@9773Lol @wallpassjournal @FAM_Malaysia @OfficialJohor @FIFAcom @anwaribrahim Mungkin kat selatan boleh kot. Kalau ikut suka hati mak bapak la.,1979752453181727006,,9773Lol,in,,0,0,0,https://x.com/undefined/status/1979752453181727006,1570575570467168256,
1979740525596188997,Sun Oct 19 02:44:57 +0000 2025,0,KUALA LUMPUR 19 Okt - Jika ada sebarang salah laku berlaku ia seharusnya ditujukan kepada individu yang terbabit kata peguam sukan antarabangsa Serge Vittoz. Serge mewakili Persatuan Bolasepak Malaysia (FAM) dalam rayuan terhadap hukuman dikenakan oleh Persekutuan Bolasepak https://t.co/uRsY7Mf0Xv,1979740525596188997,https://pbs.twimg.com/media/G3lzgs5WgAAg2l7.jpg,,in,,0,0,0,https://x.com/undefined/status/1979740525596188997,1923654992722001922,
1979739748865593485,Sun Oct 19 02:41:52 +0000 2025,3,Keputusan Kejohanan Futsal B-19 Kebangsaan 2025 Hari Perlawanan 3 | Ahad 19 Oktober 2025 CS FC 3-3 PULAU PINANG ️ Iman Badrol Hisham 8' Syahrul Hakimi Khairul Nizar 12' Aiman Syahmi Razak 35' ️ Akif Zakaria 6' 38' Faris Farhan Mahadzir 36' #FAM #HarimauMalaya #Futsal https://t.co/S8KnGwKn4p,1979739748865593485,https://pbs.twimg.com/media/G3lyzuaW0AAPpuw.jpg,,in,,0,0,1,https://x.com/undefined/status/1979739748865593485,3191632944,
1979733920053907648,Sun Oct 19 02:18:42 +0000 2025,0,Kasus ini menjadi salah satu krisis terbesar dalam sejarah FAM yang kini berupaya memulihkan kepercayaan publik serta menjaga integritas sepak bola Malaysia di mata dunia. https://t.co/CkTNIIac8x,1979733920053907648,,,in,,0,0,0,https://x.com/undefined/status/1979733920053907648,2655442453,
1979732233763303625,Sun Oct 19 02:12:00 +0000 2025,0,rob friend dari @FAM_Malaysia tengah menjilat tuan gemok pendek dia,1979732233763303625,,,in,,0,0,0,https://x.com/undefined/status/1979732233763303625,1570742254259818496,
1979724178292085163,Sun Oct 19 01:40:00 +0000 2025,0,Asosiasi sepakbola Malaysia (FAM) belum juga tunjukkan dokumen asli tujuh pemain naturalisasi yang jadi skandal. Polemik itu kian berlarut-larut. https://t.co/pPmROX9dgQ,1979724178292085163,,,in,,0,0,0,https://x.com/undefined/status/1979724178292085163,69183155,
1979719269853298700,Sun Oct 19 01:20:29 +0000 2025,2,Reputasi kelas dunia peguam sukan antarabangsa Serge Vittoz menjadi sandaran Persatuan Bola Sepak Malaysia (FAM) dalam usaha melawan kes hukuman yang dikenakan Persekutuan Bola Sepak Antarabangsa (FIFA) susulan isu pemalsuan dokumen bulan lalu. https://t.co/3IvO297BwE https://t.co/Q7UF08ImuJ,1979719269853298700,https://pbs.twimg.com/media/G3lgLrNXYAAxhsE.jpg,,in,,0,0,0,https://x.com/undefined/status/1979719269853298700,822514562,
1979695017280364950,Sat Oct 18 23:44:07 +0000 2025,0,Jawabane mbulet... Pasti @FAM_Malaysia belajar banyak dari @PSSI ,1979695017280364950,,,in,,0,0,0,https://x.com/undefined/status/1979695017280364950,1861580744679952384,
1979147952821047483,Sat Oct 18 23:39:13 +0000 2025,0,@SNE_Sports https://t.co/pln9yBbUwN Asosiasi sepakbola Malaysia (FAM) belum juga tunjukkan dokumen asli tujuh pemain naturalisasi yang jadi skandal. Polemik itu kian berlarut-larut.,1979693785232859465,,SNE_Sports,in,,0,0,0,https://x.com/undefined/status/1979693785232859465,699435845627936768,
1979551706087309615,Sat Oct 18 23:38:03 +0000 2025,0,@strootsys https://t.co/pln9yBbUwN Asosiasi sepakbola Malaysia (FAM) belum juga tunjukkan dokumen asli tujuh pemain naturalisasi yang jadi skandal. Polemik itu kian berlarut-larut.,1979693488058028245,,strootsys,in,,0,0,0,https://x.com/undefined/status/1979693488058028245,699435845627936768,
1979688227197075538,Sat Oct 18 23:17:08 +0000 2025,4,Jadual Kejohanan Futsal B-19 Kebangsaan 2025 Hari Perlawanan 3 | Ahad 19 Oktober 2025 ℹ️ Kumpulan A Kelantan FT tidak beraksi hari ini ℹ️ Tiket RM10 bagi setiap perlawanan dijual di kaunter tiket di pintu masuk Wisma FAM #FAM #HarimauMalaya #Futsal https://t.co/doQplEOKSd,1979688227197075538,https://pbs.twimg.com/media/G3lD84QXoAAV7T1.jpg,,in,,0,0,1,https://x.com/undefined/status/1979688227197075538,3191632944,
1979107704296870064,Sat Oct 18 23:13:14 +0000 2025,0,@wallpassjournal @FAM_Malaysia @OfficialJohor @FIFAcom Negara IQ tinggi. Wkwkwkwk. ,1979687243469181432,,wallpassjournal,in,,0,0,0,https://x.com/undefined/status/1979687243469181432,473762677,
1979165380712284184,Sat Oct 18 18:55:18 +0000 2025,0,@Marchfoward KDN Malaysia NT &amp; FAM kena bertanggungjawab,1979622334136025363,,Marchfoward,in,,0,0,0,https://x.com/undefined/status/1979622334136025363,1304560226,
1979621109818696031,Sat Oct 18 18:50:26 +0000 2025,0, unsur politik ? kau bodoh ke bangang @FAM_Malaysia ?,1979621109818696031,,,in,,0,0,0,https://x.com/undefined/status/1979621109818696031,790584674313658369,
1979107704296870064,Sat Oct 18 17:48:14 +0000 2025,0,@AbangLokman303 @andikasulaksana @wallpassjournal @FAM_Malaysia @OfficialJohor @FIFAcom Wkwkwn panas kah?,1979605455346549152,,AbangLokman303,in,,0,0,0,https://x.com/undefined/status/1979605455346549152,1136011860132581376,
1979180789301678334,Sat Oct 18 16:22:56 +0000 2025,0,@miiddllee @fardhanr23 @slaamet30 @nocontextbolamy Kasus FAM Malaysia melibatkan tujuh pemain diaspora yang diklaim punya garis keturunan Malaysia tapi dokumen bukti ancestry-nya diduga dipalsukan. Ini bukan bule murni tanpa ikatan darah melainkan upaya ilegal untuk naturalisasi talenta keturunan agar memenuhi syarat FIFA.,1979583987753623599,,miiddllee,in,,0,1,0,https://x.com/undefined/status/1979583987753623599,1720665183188922368,
1979163227503366483,Sat Oct 18 15:41:54 +0000 2025,0,@Marchfoward Kes ni NT Malaysia &amp; FAM kena bertanggungjawab tapi endup dua2 tuding jari masing-masing.,1979573662383784152,,Marchfoward,in,,0,0,0,https://x.com/undefined/status/1979573662383784152,1304560226,
1979570823351677347,Sat Oct 18 15:30:37 +0000 2025,0,@FAM_Malaysia sedang mencari dalang sebenar kes pemalsuan dokumen,1979570823351677347,,FAM_Malaysia,in,,0,0,0,https://x.com/undefined/status/1979570823351677347,1570742254259818496,
1979107704296870064,Sat Oct 18 15:08:31 +0000 2025,1,@wallpassjournal @FAM_Malaysia @OfficialJohor @FIFAcom Aku dari awal lagi dah skeptikal dengan idea naturalisasi macam ni kalau pemain tu dah lebih 5 tahun duk malaysia takpe lah ni entah dari makan diorang sapu. So kalau kena kecam dengan indon pun aku tak heran sebab salah sendiri bodo negeri penipu demi kepentingan sendiri!,1979565262828621917,,wallpassjournal,in,,0,0,0,https://x.com/undefined/status/1979565262828621917,1958818443496722432,
1979563515225792877,Sat Oct 18 15:01:35 +0000 2025,5,Menjelang dua aksi Perlawanan Antarabangsa Tier 1 menentang Hong Kong pada 22 &amp; 25 Oktober ini skuad Malayan Tigress kendalian Joel Cornelli terus giat menjalani sesi latihan hari keenam di EV Arena Shah Alam petang tadi. #FAM #HarimauMalaya #MalayanTigress https://t.co/ycHYTlw525,1979563515225792877,https://pbs.twimg.com/media/G3jSgfCW8AEbINb.jpg,,in,,0,0,2,https://x.com/undefined/status/1979563515225792877,3191632944,
1979537097091649755,Sat Oct 18 13:16:36 +0000 2025,0,18 OKT 2025- BERITA PERDANA- ISU PEMAIN WARISAN HARIMAU MALAYA SPRM TIDAK BUKA KERTAS SIASATAN TERIMA PENJELASAN FAM 'Malaysia MADANI Rakyat Disantuni' 'Yang sahih di RTM' #RTM #BeritaRTM #MalaysiaMadani #TaatSetia #BersamaMALAYSIAKU #RancakkanMADANI #MADANIBekerja https://t.co/3aFhuRK68C,1979537097091649755,https://pbs.twimg.com/amplify_video_thumb/1979536908251201537/img/OhlJpoXDMqSGx9FI.jpg,,in,,0,0,0,https://x.com/undefined/status/1979537097091649755,704725700,
1979535266651271674,Sat Oct 18 13:09:20 +0000 2025,3,#BuletinBernama : Tiada kertas siasatan dibuka buat masa ini berkaitan dakwaan pemalsuan dokumen pendaftaran tujuh pemain warisan oleh Persatuan Bolasepak Malaysia (FAM). #digitalbernamatv #FAM #kertassiasatan #pemalsuan https://t.co/b1hrt8qw2G,1979535266651271674,https://pbs.twimg.com/amplify_video_thumb/1979534019587964928/img/QAjja6IfqJ4xQwpr.jpg,,in,,0,0,1,https://x.com/undefined/status/1979535266651271674,196460981,
1979519330392965446,Sat Oct 18 12:06:00 +0000 2025,5,FIFA memberi sanksi kepada asosiasi sepakbola Malaysia (FAM) karena skandal naturalisasi. Buntut kasus tersebut FAM memberi skorsing kepada Sekjennya Noor Azman Rahman. Selain itu FAM juga akan membentuk komite independen untuk menyelidiki kesalahan teknis yang menyebabkan https://t.co/SF8s69QrnO,1979519330392965446,https://pbs.twimg.com/amplify_video_thumb/1979489187008012289/img/_nbRnUjhxaz62XN_.jpg,,in,,0,0,0,https://x.com/undefined/status/1979519330392965446,135783107,
1979513243644407898,Sat Oct 18 11:41:49 +0000 2025,15,FAM melantik peguam sukan antarabangsa Serge Vittoz dari Switzerland bagi memperkukuh pembelaan dalam isu pemain warisan yang dikenakan hukuman oleh FIFA. Langkah ini dilihat penting bagi mempertahankan maruah bola sepak Malaysia di peringkat global. 🇲🇾️ https://t.co/JNOsf8hH8k,1979513243644407898,https://pbs.twimg.com/media/G3ikq-aWwAAi8On.jpg,,in,,2,3,3,https://x.com/undefined/status/1979513243644407898,1512312686314360832,
1979512043721167244,Sat Oct 18 11:37:03 +0000 2025,0,Malaysia dilemma teruk AFC HQ dekat KL sekarang ni ada masalah dengan FIFA FAM ada masalah internal &amp; external sekaligus kalau benda ni jadi memang pishang jugak so how is it ,1979512043721167244,,,in,,0,0,0,https://x.com/undefined/status/1979512043721167244,1435451504,
1979510771647406389,Sat Oct 18 11:32:00 +0000 2025,0,Tiada kertas siasatan dibuka buat masa ini berkaitan dakwaan pemalsuan dokumen pendaftaran tujuh pemain warisan oleh Persatuan Bolasepak Malaysia (FAM). Ketua Pesuruhjaya Suruhanjaya Pencegahan Rasuah Malaysia (SPRM) Tan Sri Azam Baki berkata oleh kerana kes berkenaan https://t.co/2CIFv1rHPO,1979510771647406389,https://pbs.twimg.com/amplify_video_thumb/1979510481569054720/img/aJH9G3gdXp5BYlTu.jpg,,in,,0,0,0,https://x.com/undefined/status/1979510771647406389,275057058,
1979507544851931571,Sat Oct 18 11:19:18 +0000 2025,0,Terengganu FC U-20 2-0 Penang FC II ️ Shahmeer Rusli 3'49' #FAM #HarimauMalaya #PialaPresiden2025 https://t.co/8f5m823LVF,1979507576611225936,https://pbs.twimg.com/media/G3ifoTaXAAApwSs.jpg,FAM_Malaysia,in,,0,0,0,https://x.com/undefined/status/1979507576611225936,3191632944,
1979507544851931571,Sat Oct 18 11:19:10 +0000 2025,8,Keputusan Piala Presiden 2025 Hari Perlawanan 22 | Sabtu 18 Oktober 2025 PDRM FC 3-0 Sabah FC II ️ Aaron Danish 42' Mikhaiel Ahmad 76' Khirul Ikhwan 84' Selangor FC 5-0 Melaka FA ️ Hafifi Muhtadee 21' Izzat Muhd Syahir 25'52'74' Adam Fitri 81' https://t.co/L8kVtcSaoj,1979507544851931571,https://pbs.twimg.com/media/G3iflyyWMAA6ECR.jpg,,in,,0,1,2,https://x.com/undefined/status/1979507544851931571,3191632944,
1979107704296870064,Sat Oct 18 11:16:49 +0000 2025,0,@wallpassjournal @FAM_Malaysia @OfficialJohor @FIFAcom hahaha mampus kau budak curang malaydogs pukimak IQ kera sangat ahli palsukan dokumen dan sembunyikan dokumen,1979506951194398833,,wallpassjournal,in,,0,0,0,https://x.com/undefined/status/1979506951194398833,101621757,
1979428855283880113,Sat Oct 18 10:53:13 +0000 2025,0,@lexradz @A_Smol_T @FAM_Malaysia FAM nak bodek FIFA sebab dah buat salah pasal pakai player tipu heritage.,1979501012881903834,,lexradz,in,,0,0,0,https://x.com/undefined/status/1979501012881903834,83176412,
1979500643904811130,Sat Oct 18 10:51:46 +0000 2025,2,Penang FC lll 0-4 Johor Darul Ta'zim IV ️ Fadhlul Hadi 8' Muhammad Arsyad 12' Abid Safaraz 49' Ierfan Hafizan 50' #FAM #HarimauMalaya #PialaBelia2025,1979500648099090894,,FAM_Malaysia,in,,0,0,1,https://x.com/undefined/status/1979500648099090894,3191632944,
1979500643904811130,Sat Oct 18 10:51:45 +0000 2025,6,Hari Perlawanan 21 (Pindaan) | Sabtu 18 Oktober 2025 AMD Future 2-1 Johor Darul Ta'zim V ️ Afif Izzuddin 71' Harraz Ajwad 79' ️ Arayyan Hakeem 56' https://t.co/Yy8BalxdLN,1979500643904811130,https://pbs.twimg.com/media/G3iZV1PXUAAAiGZ.jpg,,in,,0,1,2,https://x.com/undefined/status/1979500643904811130,3191632944,
1979173896575189357,Sat Oct 18 10:47:50 +0000 2025,0,@fnasrom Kenapa kita spt beriya nak @FAM_Malaysia kalah sekaligus 🇲🇾 malu? konon nak bersikap telus lurus bendul? beringriti? Come on ini negara kita. Jika 🇲🇾 kalah kanka kita juga malu? atau kita nak sabo projek revolusi HM FAM &amp; @HRHJohorII ?,1979499657815585184,,fnasrom,in,,0,0,0,https://x.com/undefined/status/1979499657815585184,365193576,
1979499217023602738,Sat Oct 18 10:46:05 +0000 2025,0,FAM akhirnya mengungkapkan bahwa pelapor dari skandal naturalisasi 7 pemain Timnas Malaysia bukan orang Indonesia atau Ketua Umum PSSI Erick Thohir. Sebelumnya Bos JDT memberikan tuduhan yang tak berdasar. 🇲🇾 https://t.co/IQivexu2Af,1979499217023602738,,,in,,0,0,0,https://x.com/undefined/status/1979499217023602738,626306017,
1979499181875311011,Sat Oct 18 10:45:56 +0000 2025,1,FAM akhirnya mengungkapkan bahwa pelapor dari skandal naturalisasi 7 pemain Timnas Malaysia bukan orang Indonesia atau Ketua Umum PSSI Erick Thohir. Sebelumnya Bos JDT memberikan tuduhan yang tak berdasar. 🇲🇾 https://t.co/THwRALDgkt,1979499181875311011,,,in,,0,0,0,https://x.com/undefined/status/1979499181875311011,78239324,
1979107704296870064,Sat Oct 18 10:41:45 +0000 2025,0,@wallpassjournal @FAM_Malaysia @OfficialJohor @FIFAcom Wkwkwkwkwk goblok,1979498126122836426,,wallpassjournal,in,,0,0,0,https://x.com/undefined/status/1979498126122836426,1322600256370954240,
1979498108158718244,Sat Oct 18 10:41:40 +0000 2025,4,Hari Perlawanan 19 (Pindaan) | Sabtu 18 Oktober 2025 SSTMI B17 1-2 Terengganu FC U-18 ️ Aniq Thaqif 90+4' ️ Syamim Sanusi 66' 81' #FAM #HarimauMalaya #PialaBelia2025 https://t.co/9c17oWR3Gt,1979498108158718244,https://pbs.twimg.com/media/G3iXCOdXUAAf4XW.jpg,,in,,0,0,3,https://x.com/undefined/status/1979498108158718244,3191632944,
1979492475225190472,Sat Oct 18 10:19:17 +0000 2025,5,Hari Perlawanan 23 (Pindaan) | Sabtu 18 Oktober 2025 Sabah FC lll 0-1 Kuala Lumpur City FC ️ Kieyvarn Vinesh Kumar 89' #FAM #HarimauMalaya #PialaBelia2025 https://t.co/31lA6GelI3,1979492475225190472,https://pbs.twimg.com/media/G3iR6V3XwAAoEcA.jpg,,in,,0,0,2,https://x.com/undefined/status/1979492475225190472,3191632944,
1979486357111345417,Sat Oct 18 10:13:27 +0000 2025,0,@IndosFC Jangan sampe tau @FAM_Malaysia @tmj Nama Imanol bisa² diangkut ke harimau Malaya,1979491007021600836,,IndosFC,in,,1,0,0,https://x.com/undefined/status/1979491007021600836,1760635597604171776,
1979482379246051477,Sat Oct 18 09:39:10 +0000 2025,0,Tolong jelaskan dalam bahasa mudah - FAM tu apa tugasnya? - Malaysia NT ni apa tugasnya?,1979482379246051477,,,in,,0,1,0,https://x.com/undefined/status/1979482379246051477,39951397,
1979480916490854411,Sat Oct 18 09:33:22 +0000 2025,4,Carta Kedudukan Kejohanan Futsal B-19 Kebangsaan 2025 * Selepas Hari Perlawanan 2 pada Sabtu 18 Oktober 2025 #FAM #HarimauMalaya #Futsal https://t.co/IPImxDDjbp,1979480916490854411,https://pbs.twimg.com/media/G3iHZJTWMAA7MRZ.jpg,,in,,0,0,0,https://x.com/undefined/status/1979480916490854411,3191632944,
1979480549233418319,Sat Oct 18 09:31:54 +0000 2025,3,Keputusan Kejohanan Futsal B-19 Kebangsaan 2025 Hari Perlawanan 2 | Sabtu 18 Oktober 2025 #FAM #HarimauMalaya #Futsal https://t.co/V2rvjn7Dpw,1979480549233418319,https://pbs.twimg.com/media/G3iHDkaXkAAYVw5.jpg,,in,,0,0,1,https://x.com/undefined/status/1979480549233418319,3191632944,
1979480006725386491,Sat Oct 18 09:29:45 +0000 2025,5,Keputusan Kejohanan Futsal B-19 Kebangsaan 2025 Hari Perlawanan 2 | Sabtu 18 Oktober 2025 KELANTAN FT 4-1 CS FC ️ Putera Adam Fahrin Shah 7' 32' Haikal Radi 7' Qayyum Asrul Sani 22' ️ Aiman Syahmi Abdul Razak 22' #FAM #HarimauMalaya #Futsal https://t.co/gu2Y602n31,1979480006725386491,https://pbs.twimg.com/media/G3iGjXJXcAEruXl.jpg,,in,,0,0,0,https://x.com/undefined/status/1979480006725386491,3191632944,
1979479424086196326,Sat Oct 18 09:27:26 +0000 2025,0,FAM buka suara perihal siapa yang mengadukan ke FIFA soal pemalsuan dokumen kelahiran pemain naturalisasi.Wakil Presiden FAM Datuk S. Sivasundaran menyebutkan Vietnam yang mengadukan ke FIFA. Itu terjadi pada 11 Juni 2025 atau satu hari setelah Vietnam dibantai 4-0 oleh Malaysia. https://t.co/iDjPOEuxui,1979479424086196326,https://pbs.twimg.com/media/G3iGB1FXAAAP6pG.png,,in,,0,0,0,https://x.com/undefined/status/1979479424086196326,1823691850789871616,
1979477174098034740,Sat Oct 18 09:18:30 +0000 2025,0,Noor Azman akan kehilangan jabatannya yang dipegangnya sejak 2022. Sudah ngaku salah nih FAM. Kira-kira Malaysia bakal kena sanksi pembekuan atau cuma sanksi denda nih ya lob? #BolalobFootball,1979477177050771895,,Bolalob,in,,0,2,0,https://x.com/undefined/status/1979477177050771895,141161798,
1979472790727373199,Sat Oct 18 09:01:04 +0000 2025,0,MYHARIAN MEMETIK BERITA ASTRO AWANI. KUALA LUMPUR: Apakah sebenarnya rayuan yang dikemukakan oleh Persatuan Bolasepak Malaysia (FAM) selepas mereka dikenakan hukuman oleh Persekutuan Bolasepak Antarabangsa (FIFA) susulan isu pemalsuan dokumen tujuh pemain berdarah warisan?.. https://t.co/ZjQiiWthXu,1979472790727373199,https://pbs.twimg.com/ext_tw_video_thumb/1979472747295072257/pu/img/rtpQzp4t6vrevt5Q.jpg,,in,,0,0,0,https://x.com/undefined/status/1979472790727373199,1659277281418948608,
1979470911939211613,Sat Oct 18 08:53:36 +0000 2025,0,Federasi Sepak Bola Malaysia (FAM) terlihat kebingungan saat dicecar pertanyaan oleh para wartawan terkait asal usul tujuh pemain naturalisasi yang tengah dijatuhi sanksi oleh FIFA atas dugaan pemalsuan dokumen. Lanjutan : https://t.co/Lvz2ADzwTW #fam #timnasmalaysia https://t.co/9MXsU88Kl3,1979470911939211613,https://pbs.twimg.com/media/G3h-SphXEAAwtPx.jpg,,in,,0,0,0,https://x.com/undefined/status/1979470911939211613,1823691850789871616,
1979464688392912949,Sat Oct 18 08:28:53 +0000 2025,3,#kualanerus #bolatime Tiada kertas siasatan dibuka buat masa ini berkaitan dakwaan pemalsuan dokumen pendaftaran tujuh pemain warisan oleh Persatuan Bolasepak Malaysia (FAM) https://t.co/3U93QP0c3A,1979464688392912949,,,in,,0,1,0,https://x.com/undefined/status/1979464688392912949,63070015,
1979318530232455445,Sat Oct 18 07:44:14 +0000 2025,0,@SiaranBolaLive Jangan ajak malaysia. @FAM_Malaysia . Mereka cocok bergabung dgn AFF yg sekarang dengan segala kemampuan mereka berbohong dan memalsukan apapun.,1979453452691608063,,SiaranBolaLive,in,,0,0,0,https://x.com/undefined/status/1979453452691608063,1771050838175440896,
1979452255805018308,Sat Oct 18 07:39:28 +0000 2025,7,Kasus naturalisasi palsu Timnas Malaysia bak drama konyol tak ada yang mau disalahkan usai FIFA memberikan sanksi. FAM dan pengurus tim saling lempar tanggung jawab? 🇲🇾 https://t.co/AFKVK21GgH,1979452255805018308,,,in,,0,3,3,https://x.com/undefined/status/1979452255805018308,78239324,
1979452239665397761,Sat Oct 18 07:39:25 +0000 2025,0,Pihak Malaysia mengaku masih belum sanggup memberi bukti silsilah keturunan pemain naturalisasi yang diskors FIFA. Pengakuan itu disampaikan Wakil Presiden FAM Datuk S. Sivasundaram. 🇲🇾 https://t.co/lKUEaqIY1B,1979452239665397761,,,in,,0,0,0,https://x.com/undefined/status/1979452239665397761,78239324,
1979451640584515626,Sat Oct 18 07:37:02 +0000 2025,0,Kasus naturalisasi palsu Timnas Malaysia bak drama konyol tak ada yang mau disalahkan usai FIFA memberikan sanksi. FAM dan pengurus tim saling lempar tanggung jawab? 🇲🇾 https://t.co/YOyXpXqTmH,1979451640584515626,,,in,,0,0,0,https://x.com/undefined/status/1979451640584515626,626306017,
1979451249234973057,Sat Oct 18 07:35:28 +0000 2025,8,Keputusan Kejohanan Futsal B-19 Kebangsaan 2025 Hari Perlawanan 2 | Sabtu 18 Oktober 2025 PULAU PINANG 0-4 TERENGGANU ️ Adam Azrul Zubir 2' 22' Irfan Firdaus Sabri 10' Badrie Iskandar Husin 20' #FAM #HarimauMalaya #Futsal https://t.co/ggKWPP8D9v,1979451249234973057,https://pbs.twimg.com/media/G3hsavkWYAAAUJh.jpg,,in,,0,0,3,https://x.com/undefined/status/1979451249234973057,3191632944,
1979451129512759772,Sat Oct 18 07:35:00 +0000 2025,0,Pihak Malaysia mengaku masih belum sanggup memberi bukti silsilah keturunan pemain naturalisasi yang diskors FIFA. Pengakuan itu disampaikan Wakil Presiden FAM Datuk S. Sivasundaram. 🇲🇾 https://t.co/Gi47T3hqSJ,1979451129512759772,,,in,,0,0,0,https://x.com/undefined/status/1979451129512759772,626306017,
1979439741495054341,Sat Oct 18 06:49:45 +0000 2025,1, Dengarkan komen ketua jurulatih Sarawak Sports C&amp;C &amp; Kuala Lumpur FA selepas seri 2-2 &amp; komen ketua jurulatih Selangor FC selepas mengatasi Pahang Rangers FC U19 4-2 pada aksi pembukaan Kumpulan B Kejohanan Futsal B-19 Kebangsaan 2025. https://t.co/pNbEOAnxyI,1979439741495054341,,,in,,0,0,0,https://x.com/undefined/status/1979439741495054341,3191632944,
1979107704296870064,Sat Oct 18 06:42:33 +0000 2025,0,@AbangLokman303 @wallpassjournal @FAM_Malaysia @OfficialJohor @FIFAcom Iq 15rm g usah banyak bacot.,1979437931694809172,,AbangLokman303,in,,0,0,0,https://x.com/undefined/status/1979437931694809172,1452210776425566218,
1979107704296870064,Sat Oct 18 06:42:11 +0000 2025,0,@Budakevo2019 @wallpassjournal @FAM_Malaysia @OfficialJohor @FIFAcom Suruh si cebol @HRHJohorII g usa banyak bacot,1979437840158330926,,Budakevo2019,in,,0,0,0,https://x.com/undefined/status/1979437840158330926,1452210776425566218,
1979436223434564096,Sat Oct 18 06:35:46 +0000 2025,1,#bolatime #kualalumpur Ketika ini Malaysia melonjak lima anak tangga dalam ranking terbaru FIFA sekali gus memintas Indonesia dan menempatkan diri dalam kelompok 120 terbaik dunia buat kali pertama selepas hampir dua dekad. https://t.co/snqWAg4WHC,1979436223434564096,,,in,,0,0,0,https://x.com/undefined/status/1979436223434564096,63070015,
1979434402703904879,Sat Oct 18 06:28:32 +0000 2025,0,Hari Ketiga untuk @TimnasIndonesia dalam Kualifikasi Regional @FIFAe World Cup ft. @RocketLeague. Dalam babak playoffs kita akan bertemu dengan @FAM_Malaysia demi memperebutkan tiket lolos ke Riyadh. LIVE! di YouTube @TimnasIndonesia! Ayo #KitaGaruda ! ,1979434402703904879,,,in,,0,0,1,https://x.com/undefined/status/1979434402703904879,102859490,
